Name,Comment,Likes,Time,Reply Count
@Spaceman_Sp1ff,"I smoke specifically so I do not dream. I have had night terrors for as long as I can remember. I used to wake up screaming as a child and well into my teenage years. It started having a negative impact because I was legitimately afraid ti fall asleep, so I was getting hardly any sleep, and what I was getting was not restful because more often than not I was waking up terrified and in cold sweats.

Right after I got out of high school my older cousin pulled me aside snd suggested I try THC. Needless to say it worked and Ive been getting much better sleep since than. As a bonus it also gives me an appetite when I am too depressed to eat.",0,2023-10-12T09:56:25Z,0
@pelinalwhitestrake7352,"I've been smoking cannabis since I was 14 for insomnia due to childhood trauma. I'm 32 now. I'm actually surprised to learn from you that some people have dreamless nights and/or a disrupted sleep schedule. For as long as I've been using cannabis I've had nothing but deep, dream-filled sleep. But as the old saying goes, it affects everyone differently. This video was very informative and I appreciate the time you took to research everything. I'm going to now start binge watching your channel. Also, you have earned my sub.",113,2023-10-12T09:55:59Z,17
@jessejames7116,"i have the same experience as you. I've been using thc for well over a decade now, with random breaks when i was broke. 

this video echos a lot of what i hear about weed online, and yet is entirely the opposite of my experience. 

even now, after literally daily use for years, i still have wild and crazy vivid dreams.  i lucid dream very regularly, at least once a week on average. i can recall and retell almost 100% of the details from each dream i have, and they're usually CRAZY. 

when i stop smoking i tend to go back to having insomnia.",12,2023-10-12T11:03:20Z,
@cremepuffle,Interesting how differently thc affects people. I dont think the studies will be easy to roll out due to that.,4,2023-10-12T14:01:43Z,
@henryparsons3716,"One of the reasons I legit claim why I smoke is to prevent dreams. I never dream, or perhaps I don't remember, when I'm high and I hate my dreams so I prefer it",2,2023-10-12T14:54:36Z,
@v1760side,"Even with it, I still struggle. I have type 3 ADHD, and it's so hard to get my brain to stop.",1,2023-10-12T15:57:00Z,
@---zt4ur,"I quit 3 weeks ago, and for the past week Ive been having WILD vivid dreams, it had been years since I had dreamt like that. Also had been smoking for more than a decade prior to this. I used to dream, but nothing like they are now. Sometimes it feels like I close my eyes to sleep and I just land on another planet lol. Like you said everyone is different.",3,2023-10-12T15:58:42Z,
@matu5435,"U know the thing is, when smoking before going to bed I have a very hard time remembering my dreams but I still do have dreams. However if I take a tolerance break I seem to have wilder dreams which I can remember better.",1,2023-10-12T16:46:57Z,
@Jaceftp,"Im guessing you smoke casually/small ammounts. I know many stoners, including myself. Not one of us has dreams while smoking heavily everyday. I have very vivid and sometimes crazy dreams, every single night now(3 1/2 weeks clean now).",1,2023-10-12T22:14:15Z,
@pelinalwhitestrake7352,@@Jaceftp Actually I use cannabis in bigger quantities than the average person. I've been making infused meals and drinks as substitutes whenever I don't feel like putting my lungs in a coma lol,1,2023-10-12T22:19:52Z,
@Jaceftp,"@@pelinalwhitestrake7352 Yeah ive little experience with edibles. Id smoke a bong every 15minutes. 1/2 ounce a week, sometimes an ounce. Then chop it 50/50   with tabacco(we all smoke with tobacco here, so could be our problem).",0,2023-10-12T22:24:48Z,
@X.Draxius,"When I have a lot of THC, I never dream. But I've cut back significantly recently and seem to have consistent dreams now. Maybe the amount also impacts it, or how long you spend between consuming and going to sleep. Tons of variables",1,2023-10-12T22:34:47Z,
@Jaceftp,"@@X.Draxius Yeah man. They reakon we still dream, but do not rememer then. Atm im waking up three times a night. When im smoking i sleep right through.",1,2023-10-12T22:41:22Z,
@shooth100,Some mix THC and alcohol,0,2023-10-12T23:50:06Z,
@tatumsh9,"I have vivid dreams too, but when I had to temporarily quit cold turkey, my dreams were absolutely nuts. It was not even a good thing. I would also wake up 2 or 3 times a night covered in sweat. I slept with a towel under me for like a week.",1,2023-10-13T00:53:07Z,
@---zt4ur,"@@tatumsh9 Thats me in the past few weeks lol. Ive smoked heavily for the past decade. To be more exact, for the past few years, I used to smoke 3 to 5 grams a day, mostly with a bong, but sometimes Id roll a joint. Now that Im exactly 3 weeks clean, my dreams are going wild, and I wake up 2-3 times every night. Most of the time I wake up scared from my dreams, they are nothing like when I smoked; very vivid and pretty crazy.",0,2023-10-13T04:16:50Z,
@---zt4ur,"​@@Jaceftp I have the same exp. When I smoked I would sleep all night, atm waking up 3 times a night too.",0,2023-10-13T04:21:18Z,
@nickiemcnichols5397,"Yep. I have the weirdest freaking dreams, some are highly disturbing. I wonder if I have a mental illness sometimes. A dreamless night is always welcome. I only remember one from my childhood, I fell off a horse that I was riding on our barn rooftop! I woke up on the floor of my bedroom. The only dreams I enjoy are flying dreams. Most are among the treetops, but occasionally I get above the clouds! A few years ago I dreamed I was walking on a lake. I had to get up and call a friend who is a minister and tell her about it.",0,2023-10-14T14:02:01Z,
@jessejames7116,@@Jaceftp this is the exact opposite of my experience,0,2023-10-16T11:19:09Z,
@ichardmith3926,"3:06..
 i suffer from terrible nightmares...i have accute insomia..
but when ive smoked canabis my dreams arent so bad and i can sleep longer....
but im not a heavy user... i probably classed as a light user. i dont like being 'stoned' .",0,2023-10-12T09:54:56Z,0
@mr_wright_official_,I used to be daily user but I took regular tbreaks and I stopped cold turkey a couple months ago and I can say with 100% certainty that my sleep has been awful the last while. Been waking up tired unable to go back to sleep & not being able to fall asleep at night. I still get about 7h sleep but I need about 8 to feel good.,0,2023-10-12T09:53:18Z,0
@TheSykobanana,THC vs Melatonin would be interesting.,1,2023-10-12T09:52:59Z,0
@alexgreentea771,I've been smoking for a solid 5 years. An oz every 2 days type smoker and this is bullshit or I'm just weird.. probably the ladder... very informative none the less,0,2023-10-12T09:52:04Z,0
@PeterPan-fk5nq,Super interesting comments here - happy to see poeple sharing your own experience/way of living! - but reading all the people comments of consuming and their effects experiencing - its hard to put it in relation since you dont know the amount of consumption. I do smoke weed since almost 20y now regulary/daily. But only in the evenings a smal dose to help me sleep. my overall consumtption is like 1-1.3g/week - I dont dream anymore but feel okish when getting up - there were periods where i stopped or didnt have supplies and despite sweeting a lot my dreams came back and were super vivid. whats you consumption rate?!,0,2023-10-12T09:52:01Z,0
@wardaldo69,"I've medicated myself for 40 yrs ( 9-49yrs)for the sole use of enabling me to actually sleep 👍👍😎💤😴🛌 Other wise i spend all my sleep time lucid dreaming & I wake up Utterly exhausted 😕 Now I do have a adhd brain 🧠❤️ & soon to find out how bipolar I am 🤔 And I don't abuse it as a drug to get ""high"" I have to much respect for my brain & cannabis as a herbal medicine 🌱🌎👍",0,2023-10-12T09:51:01Z,0
@stewycheese21,marry chahucha that good ole sweet marry jane marry oh marry i love you hairy burn you up and get me all airy,0,2023-10-12T09:49:29Z,0
@mr_wright_official_,"I did not expect you to look like that at all goddamn, caught me off guard",1,2023-10-12T09:44:17Z,0
@sebastiand152,"May consider consulting a doctor, when you have sleep problems. There are very potent medications (Z drugs) available. For short term use, they are excellent (e.g. when you cannot sleep due to a jet lag).",0,2023-10-12T09:41:10Z,0
@chuckiemyers,"Not sure if anyone will read this 
But I spent about 6 years smoking everyday and I had no dreams during that.
Just this year, I decided to take a huge break (going 9 months strong) and I can tell y'all that the dreams definitely remain vivid / strong for awhile. At least for me. Sometimes they're like nightmares and sometimes they're pretty fun, but they're always vivid. They almost feel like a 2nd life. So weird. Other than that, I feel way better overall, not being super high everyday.",0,2023-10-12T09:39:44Z,0
@chrisliden716,"My man took a T break and convinced himself it was worth a science video lolol good video though! Idk if I’m an anomaly, but I started smoking weed when I was 23 (28 now) and I legit do not feel different on a T break, I’ve taken up to 90 days off a time and don’t have an issue. In fact I feel like I dream more when I’m smoking tbh. I am bipolar though so idk",1,2023-10-12T09:38:56Z,0
@alxjones,"In my personal experience, I've found that I dream more (and more crazy) when I sleep while under influence. Two important factors: I already have a sleep disorder which impacts my ability to get quality sleep each night, and my THC/CBD use is both infrequent and very low dose.",0,2023-10-12T09:37:22Z,0
